numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
1000, 56, 41, 2, 2, 566.83, 42.915
1000, 56, 41, 4, 2, 576.23, 43.0499
1000, 56, 41, 8, 2, 605.63, 44.7007
1000, 56, 41, 16, 2, 639.19, 47.744
1000, 56, 41, 32, 2, 674, 41.6234
1000, 56, 41, 64, 2, 725.36, 40.6762
