numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
10000, 56, 41, 2, 2, 8055.15, 102.442
10000, 56, 41, 4, 4, 7774, 167.94
10000, 56, 41, 8, 8, 9581.98, 86.1194
10000, 56, 41, 16, 16, 13417.3, 284.796
10000, 56, 41, 32, 32, 21300.1, 1429.19
10000, 56, 41, 64, 64, 35843.8, 1343.04
