numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
2500, 56, 41, 2, 2, 1555.34, 43.9638
2500, 56, 41, 4, 4, 1500.93, 28.3835
2500, 56, 41, 8, 8, 1893.05, 28.9288
2500, 56, 41, 16, 16, 2635.18, 52.9378
2500, 56, 41, 32, 32, 4062.34, 62.5362
2500, 56, 41, 64, 64, 6314.16, 121.56
