numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
7500, 56, 41, 2, 2, 8181.53, 430.262
7500, 56, 41, 4, 2, 8265.27, 672.094
7500, 56, 41, 8, 2, 7978.13, 487.245
7500, 56, 41, 16, 2, 8330.43, 429.245
7500, 56, 41, 32, 2, 8185.14, 445.008
7500, 56, 41, 64, 2, 8354.19, 472.844
