numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
1000, 56, 41, 2, 2, 495.47, 21.7346
1000, 56, 41, 4, 4, 488.64, 17.1903
1000, 56, 41, 8, 8, 613.25, 16.6651
1000, 56, 41, 16, 16, 855.95, 29.1379
1000, 56, 41, 32, 32, 1373.65, 25.1016
1000, 56, 41, 64, 64, 2308.61, 99.2375
