numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
500, 56, 41, 2, 2, 209.28, 14.6101
500, 56, 41, 4, 2, 222.73, 16.7982
500, 56, 41, 8, 2, 246.84, 19.5142
500, 56, 41, 16, 2, 247.71, 18.1933
500, 56, 41, 32, 2, 264.85, 19.0127
500, 56, 41, 64, 2, 301.47, 16.6488
