numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
5000, 56, 41, 2, 2, 4578.26, 232.688
5000, 56, 41, 4, 2, 4640.75, 252.55
5000, 56, 41, 8, 2, 4841.39, 267.666
5000, 56, 41, 16, 2, 5046.56, 468.808
5000, 56, 41, 32, 2, 4901.88, 237.367
5000, 56, 41, 64, 2, 5445.76, 265.549
