numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
2500, 56, 41, 2, 2, 2024.33, 131.961
2500, 56, 41, 4, 4, 2499.66, 310.713
2500, 56, 41, 8, 8, 3566.26, 666.931
2500, 56, 41, 16, 16, 6098.67, 1716.52
2500, 56, 41, 32, 32, 9958.43, 2717.42
2500, 56, 41, 64, 64, 14363, 3371.13
