# Features: GaussianBlur GradientMagnitude Eigenvalue1 Eigenvalue2 Eigenvalue3 LaplacianOfGaussian GaussianCurvature FrobeniusNorm
# Scales: 0.6 0.85 1.2 1.7 2.4 3.39 4.8
-48.1246,-32.2161,-24.3194,-19.5821,-16.4818,-14.2501,-12.5446,-11.2088,-10.1085,-9.18277,-8.38374,-7.67198,-7.03497,-6.44948,-5.9037,-5.38748,-4.88832,-4.40346,-3.91469,-3.40978,-2.86188,-2.21228,-1.0905,1.92631,2.67151,3.25893,3.79303,4.31477,4.84289,5.39001,5.9765,6.61273,7.32361,8.15053,9.1305,10.3595,11.9894,14.3524,18.5141,28.477
-11.7169,-8.13805,-6.43657,-5.35425,-4.57617,-3.96942,-3.47246,-3.04803,-2.68007,-2.35211,-2.05775,-1.78574,-1.53284,-1.29455,-1.06834,-0.849498,-0.637597,-0.431565,-0.229315,-0.0269891,0.174329,0.378168,0.584289,0.796055,1.01418,1.24263,1.48405,1.74155,2.01686,2.3175,2.65023,3.02487,3.45668,3.96036,4.56408,5.31649,6.3022,7.69758,9.89931,14.1909
-106.311,-58.714,-39.1921,-28.5988,-21.7838,-16.9531,-13.2943,-10.3781,-7.97475,-5.92846,-4.16945,-2.62022,-1.21673,0.0535769,1.22808,2.34017,3.4033,4.42655,5.43321,6.43643,7.42946,8.43688,9.45062,10.4934,11.5827,12.7185,13.9,15.1593,16.5018,17.9576,19.5228,21.2479,23.1194,25.2242,27.5917,30.3894,33.9249,38.8628,47.1094,64.1551
-27889.6,-9942.55,-4799.97,-2733.67,-1732.08,-1180,-843.662,-623.364,-470.217,-359.346,-277.391,-215.139,-166.971,-129.052,-98.9487,-75.017,-55.5765,-39.8689,-27.252,-17.047,-8.90329,-2.43278,2.98641,11.127,22.3625,36.9518,55.8312,80.033,111.163,151.7,204.812,276.562,375.271,517.057,733.277,1092,1758.01,3238.38,7487.77,26319.3
5.4482,6.57399,7.4387,8.18777,8.87411,9.52191,10.145,10.755,11.3617,11.9793,12.5944,13.2182,13.8571,14.5171,15.2074,15.9153,16.6568,17.4278,18.2332,19.0801,19.9695,20.8975,21.8769,22.915,24.0104,25.1795,26.4313,27.7792,29.2826,30.9798,32.9985,35.5027,38.697,42.8244,48.1714,55.253,64.8026,77.9009,95.7163,120.307
-937.68,-928.341,-922.1,-917.177,-912.999,-909.305,-905.982,-902.896,-900.003,-897.23,-894.568,-891.973,-889.41,-886.901,-884.393,-881.874,-879.352,-876.8,-874.223,-871.595,-868.855,-866.044,-863.144,-860.128,-856.96,-853.581,-849.991,-846.123,-841.922,-837.345,-832.185,-826.349,-819.623,-811.589,-801.818,-789.294,-772.144,-746.29,-701.072,-598.862
2.49479,3.26022,3.85788,4.37042,4.84815,5.29791,5.73772,6.16572,6.59135,7.0204,7.45597,7.90493,8.36782,8.85308,9.35465,9.88255,10.453,11.0504,11.6951,12.3926,13.1521,13.9728,14.8765,15.8747,16.982,18.2059,19.5563,21.0512,22.6765,24.4676,26.4255,28.5573,30.9308,33.6695,37.0377,41.5496,48.4739,59.1653,76.5265,108.77
-45.9085,-28.519,-19.674,-14.7334,-11.6316,-9.51626,-7.95036,-6.7094,-5.67981,-4.75784,-3.8713,-2.86857,1.71028,2.71448,3.2786,3.73753,4.15627,4.54964,4.93855,5.32157,5.70999,6.10273,6.50569,6.92001,7.34988,7.79297,8.25371,8.7331,9.23572,9.77014,10.3496,10.9899,11.7325,12.6634,13.8982,15.6589,18.1667,21.9324,27.891,38.613
-24.1642,-16.1522,-12.1644,-9.77318,-8.19089,-7.05878,-6.21434,-5.54394,-4.99772,-4.53687,-4.13986,-3.79075,-3.47642,-3.18617,-2.91655,-2.66331,-2.42049,-2.18277,-1.94419,-1.69867,-1.43373,-1.11992,-0.621185,0.896698,1.2699,1.56416,1.8293,2.08755,2.34705,2.61622,2.90102,3.21356,3.56523,3.96844,4.45204,5.05347,5.867,7.08101,9.21827,14.5478
-5.7749,-3.97746,-3.1282,-2.59664,-2.21931,-1.92309,-1.68219,-1.47588,-1.29716,-1.13847,-0.995655,-0.862993,-0.739025,-0.623111,-0.512632,-0.405898,-0.303189,-0.203283,-0.104407,-0.0069766,0.092098,0.190984,0.291951,0.395861,0.502363,0.615308,0.734514,0.860013,0.995684,1.14501,1.3085,1.49378,1.70553,1.95542,2.25393,2.6301,3.13026,3.83209,4.94293,7.19923
-51.3657,-28.3814,-18.7389,-13.5014,-10.123,-7.73227,-5.94604,-4.53496,-3.37606,-2.38963,-1.53418,-0.784524,-0.10294,0.514988,1.0841,1.62393,2.13633,2.6288,3.10867,3.57962,4.05241,4.52572,5.00512,5.49509,5.99459,6.51063,7.04255,7.60155,8.19021,8.80507,9.46586,10.1765,10.9714,11.8541,12.8851,14.1495,15.8268,18.2855,22.3572,30.7048
-3338.16,-1143.1,-543.422,-306.99,-194.149,-132.03,-93.9556,-69.5641,-52.6658,-40.5895,-31.6437,-24.81,-19.4886,-15.2528,-11.8657,-9.0945,-6.8303,-4.97517,-3.46509,-2.2341,-1.21969,-0.41444,0.238928,1.17861,2.48099,4.20685,6.43817,9.33866,13.0483,17.8719,24.2598,32.8991,44.9377,62.4828,89.9696,136.329,224.939,425.904,1000.34,3546.29
2.76234,3.33875,3.77118,4.14768,4.4926,4.81726,5.13306,5.43927,5.74073,6.04432,6.34747,6.65291,6.964,7.27892,7.59917,7.93012,8.26743,8.60916,8.9629,9.32744,9.70579,10.0993,10.5116,10.949,11.419,11.9342,12.5128,13.1824,13.9665,14.9152,16.0584,17.4341,19.1182,21.2227,23.8895,27.3228,31.9291,38.3296,47.3427,61.0414
-931.399,-922.569,-916.631,-911.89,-907.879,-904.329,-901.125,-898.15,-895.351,-892.674,-890.104,-887.629,-885.17,-882.732,-880.303,-877.885,-875.478,-873.029,-870.56,-868.016,-865.443,-862.781,-860.047,-857.204,-854.221,-851.053,-847.689,-844.083,-840.147,-835.862,-831.068,-825.689,-819.538,-812.256,-803.509,-792.384,-777.752,-756.013,-719,-636.525
1.67886,2.19032,2.58565,2.92761,3.23893,3.53183,3.81628,4.09373,4.36702,4.6435,4.92264,5.20887,5.50052,5.80456,6.11967,6.44803,6.79722,7.16674,7.56486,7.98539,8.4405,8.9308,9.45814,10.0287,10.6456,11.3045,12.0245,12.8049,13.6521,14.5724,15.597,16.7748,18.1895,19.9346,22.2174,25.2797,29.569,35.8349,45.781,64.7978
-20.5057,-12.8591,-9.07398,-6.87352,-5.42037,-4.41311,-3.66695,-3.08182,-2.58784,-2.14689,-1.70842,-1.18614,1.0368,1.40835,1.65975,1.87176,2.06539,2.24607,2.41482,2.57823,2.737,2.89314,3.04659,3.19989,3.3551,3.51544,3.68304,3.85947,4.05219,4.269,4.5175,4.81987,5.2024,5.69496,6.32817,7.16688,8.31145,9.95464,12.5258,17.3441
-10.9874,-7.32503,-5.53073,-4.47384,-3.75337,-3.23805,-2.84792,-2.53892,-2.28852,-2.07818,-1.89585,-1.73354,-1.58877,-1.45561,-1.33055,-1.21205,-1.0983,-0.986923,-0.875151,-0.756716,-0.62628,-0.461781,0.20758,0.497205,0.651327,0.779921,0.898211,1.01419,1.13141,1.25343,1.38368,1.52778,1.69048,1.87757,2.10108,2.37981,2.75237,3.31678,4.34813,6.84281
-2.71238,-1.84196,-1.44198,-1.19745,-1.02133,-0.884892,-0.774494,-0.680588,-0.597866,-0.525054,-0.458701,-0.398448,-0.341363,-0.287423,-0.236403,-0.187212,-0.139654,-0.0928621,-0.0468933,-0.00120312,0.0443522,0.0902372,0.136958,0.185439,0.235367,0.287174,0.341546,0.399194,0.461405,0.529545,0.604966,0.689659,0.786007,0.899311,1.03598,1.20914,1.4377,1.76373,2.28999,3.40146
-22.7125,-12.8084,-8.52295,-6.09876,-4.53949,-3.43278,-2.60992,-1.96628,-1.44321,-0.998809,-0.61532,-0.271865,0.0390478,0.326987,0.593669,0.846294,1.08574,1.3179,1.53966,1.75826,1.97202,2.18582,2.39654,2.61084,2.82771,3.04824,3.27244,3.50434,3.74789,4.00474,4.28177,4.58577,4.92271,5.30975,5.7753,6.36002,7.13659,8.27944,10.1479,14.0223
-320.469,-105.933,-50.4293,-28.5203,-17.9659,-12.1705,-8.65088,-6.39296,-4.85495,-3.75877,-2.954,-2.32775,-1.84546,-1.4598,-1.14956,-0.892941,-0.680446,-0.503229,-0.353765,-0.229275,-0.12493,-0.0409788,0.0286963,0.129361,0.267009,0.447334,0.677765,0.972033,1.34856,1.83866,2.48216,3.36349,4.58441,6.39864,9.20783,14.0048,23.1191,43.3653,100.475,359.725
1.33093,1.60781,1.81825,1.99882,2.16368,2.31656,2.46284,2.60358,2.73977,2.87209,3.00292,3.13096,3.25628,3.38237,3.50838,3.63492,3.76353,3.89581,4.03273,4.17674,4.32924,4.49319,4.67447,4.87492,5.10246,5.35973,5.6566,6.00165,6.3963,6.86013,7.40301,8.04437,8.81381,9.74549,10.9084,12.3973,14.3723,17.1384,21.2815,28.1896
-926.276,-917.977,-912.265,-907.707,-903.824,-900.362,-897.237,-894.343,-891.578,-888.958,-886.442,-884.019,-881.625,-879.237,-876.882,-874.533,-872.181,-869.815,-867.413,-864.991,-862.509,-859.943,-857.307,-854.554,-851.676,-848.646,-845.46,-842.05,-838.341,-834.289,-829.758,-824.685,-818.892,-812.221,-804.243,-794.387,-781.471,-763.093,-732.812,-665.163
1.10082,1.43212,1.6845,1.90266,2.1,2.28372,2.46243,2.63494,2.80461,2.97347,3.14426,3.31454,3.48776,3.66579,3.84975,4.03875,4.23671,4.44271,4.65779,4.88564,5.12688,5.38263,5.65632,5.94786,6.26073,6.59889,6.97205,7.38368,7.84222,8.37005,8.98223,9.706,10.5844,11.6774,13.0515,14.849,17.2842,20.8073,26.4711,37.3712
-8.41381,-5.39225,-3.88641,-2.98636,-2.38141,-1.95498,-1.63646,-1.38432,-1.17495,-0.98886,-0.805086,-0.590056,0.420561,0.61962,0.735891,0.828101,0.906946,0.977076,1.0405,1.09943,1.15533,1.20994,1.26339,1.31768,1.37389,1.43343,1.4986,1.57021,1.65298,1.75155,1.86912,2.013,2.19015,2.40684,2.67888,3.03173,3.50862,4.1851,5.25638,7.30166
-4.61248,-3.07613,-2.33758,-1.88597,-1.58031,-1.35993,-1.19402,-1.06423,-0.958356,-0.869438,-0.792883,-0.724653,-0.662684,-0.606167,-0.553085,-0.501617,-0.451695,-0.401147,-0.348977,-0.291388,-0.221881,-0.075823,0.211988,0.283772,0.341353,0.393128,0.442943,0.492108,0.543013,0.596321,0.653518,0.716215,0.785245,0.865127,0.959834,1.07844,1.24108,1.49785,1.96172,3.04386
-1.22901,-0.818102,-0.636161,-0.525678,-0.447968,-0.388039,-0.338958,-0.297992,-0.262059,-0.229682,-0.200613,-0.173767,-0.148717,-0.124987,-0.102308,-0.0806684,-0.0597316,-0.0390743,-0.0187448,0.00151963,0.0219286,0.0421754,0.0629202,0.0842265,0.106111,0.128814,0.152712,0.178021,0.205089,0.234536,0.267003,0.30305,0.34459,0.393246,0.451605,0.525611,0.623792,0.765705,0.9984,1.50781
-9.31073,-5.39293,-3.62877,-2.62434,-1.96563,-1.49675,-1.14554,-0.870095,-0.641196,-0.449404,-0.282002,-0.133572,0.00216067,0.125925,0.242361,0.351507,0.456069,0.556511,0.653508,0.746946,0.839836,0.9304,1.02242,1.11388,1.20543,1.2983,1.39312,1.49137,1.595,1.70475,1.82403,1.95502,2.1018,2.27386,2.47932,2.74102,3.09222,3.59795,4.42515,6.14605
-26.0403,-8.30661,-3.9015,-2.20473,-1.38974,-0.942262,-0.671818,-0.49791,-0.379539,-0.295859,-0.233757,-0.186229,-0.14889,-0.118808,-0.0943421,-0.0739949,-0.0568626,-0.0423288,-0.0300367,-0.0196267,-0.0107249,-0.00335395,0.00301505,0.0120519,0.0241836,0.039793,0.0593272,0.0843346,0.116207,0.157028,0.211001,0.283755,0.384642,0.533557,0.767842,1.16708,1.92187,3.60436,8.32114,29.7498
0.608948,0.735798,0.828594,0.907262,0.976377,1.03854,1.09617,1.1497,1.20011,1.24801,1.29498,1.34069,1.38664,1.43231,1.47896,1.52719,1.57781,1.631,1.68796,1.7501,1.81738,1.89191,1.97519,2.06888,2.17381,2.29155,2.42444,2.57397,2.74517,2.94196,3.17159,3.44175,3.76352,4.15157,4.63195,5.23988,6.04951,7.18989,8.90382,11.9711
-922.454,-914.388,-908.898,-904.473,-900.679,-897.295,-894.165,-891.284,-888.542,-885.967,-883.493,-881.064,-878.69,-876.384,-874.094,-871.813,-869.515,-867.214,-864.877,-862.502,-860.087,-857.606,-855.025,-852.381,-849.624,-846.723,-843.667,-840.406,-836.904,-833.04,-828.811,-824.064,-818.65,-812.426,-805.077,-796.062,-784.354,-768.168,-741.9,-685.22
0.697742,0.904304,1.06161,1.19425,1.31363,1.42496,1.52996,1.63177,1.73069,1.82885,1.92635,2.02383,2.12129,2.22091,2.32335,2.42677,2.53404,2.64683,2.76305,2.88494,3.01507,3.15366,3.30275,3.46226,3.63632,3.82723,4.04024,4.2821,4.5534,4.86704,5.23261,5.66265,6.17854,6.80713,7.59619,8.63146,10.0667,12.1549,15.5238,21.9864
-3.34394,-2.13175,-1.55253,-1.21074,-0.983394,-0.819967,-0.696108,-0.598657,-0.517529,-0.446827,-0.379489,-0.30639,-0.189174,0.238307,0.291763,0.328544,0.358029,0.383287,0.406093,0.427244,0.447612,0.46769,0.487814,0.508513,0.530893,0.554757,0.581392,0.611722,0.646877,0.687953,0.735932,0.793451,0.861927,0.945221,1.04913,1.18392,1.36732,1.63221,2.05878,2.87136
-1.78885,-1.18733,-0.898615,-0.723726,-0.606586,-0.521418,-0.457217,-0.406513,-0.365766,-0.331815,-0.30227,-0.276046,-0.251939,-0.229555,-0.208106,-0.18687,-0.165266,-0.142266,-0.116319,-0.0816143,0.0608823,0.103946,0.131212,0.154096,0.174832,0.194721,0.214453,0.234166,0.254754,0.276129,0.298886,0.323996,0.351912,0.383791,0.422411,0.4731,0.545511,0.657308,0.853195,1.29676
-0.547992,-0.353593,-0.271085,-0.222809,-0.189367,-0.163815,-0.143063,-0.125741,-0.110377,-0.096873,-0.0844767,-0.0731336,-0.0624699,-0.0524104,-0.042713,-0.0335087,-0.0245883,-0.0157973,-0.00713809,0.00150472,0.0101393,0.0188028,0.0276477,0.0366534,0.0459982,0.055657,0.0657127,0.0763914,0.0877154,0.100025,0.113419,0.128368,0.145308,0.165353,0.189191,0.218784,0.258196,0.315416,0.412104,0.628791
-3.53779,-2.07512,-1.4247,-1.04453,-0.796697,-0.61978,-0.484192,-0.374507,-0.283347,-0.205283,-0.136191,-0.074856,-0.0187671,0.0327246,0.0808081,0.126448,0.16906,0.210181,0.249526,0.288313,0.326204,0.363936,0.40101,0.438655,0.476643,0.514998,0.554917,0.596675,0.640291,0.686716,0.737007,0.793101,0.856602,0.930361,1.01863,1.1289,1.27502,1.48643,1.83412,2.56666
-1.7513,-0.540447,-0.251302,-0.141816,-0.0896193,-0.0612075,-0.0440048,-0.0329445,-0.0254048,-0.0199793,-0.0159409,-0.0127956,-0.0103006,-0.00826734,-0.00660551,-0.00520846,-0.00403823,-0.00302449,-0.00215685,-0.00140531,-0.00075722,-0.000205465,0.000313135,0.00104261,0.0019753,0.00314581,0.0046068,0.00642778,0.0087224,0.0116561,0.0155015,0.0206702,0.0278443,0.0384431,0.0548266,0.082962,0.136249,0.254941,0.597328,2.18065
0.272486,0.321622,0.356559,0.384946,0.409221,0.430889,0.450978,0.469766,0.487764,0.505044,0.522214,0.539496,0.556963,0.574838,0.593345,0.61288,0.633495,0.655702,0.67982,0.705717,0.733867,0.764835,0.798633,0.836352,0.878236,0.924395,0.976217,1.0345,1.10051,1.17653,1.26481,1.3693,1.4927,1.64305,1.83052,2.07235,2.39317,2.84587,3.53567,4.79499
