numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
2500, 56, 41, 4, 4, 2001.3, 42.4184
2500, 56, 41, 8, 8, 2598.2, 47.9324
2500, 56, 41, 16, 16, 3714.96, 79.0255
2500, 56, 41, 32, 32, 5730.32, 64.3822
2500, 56, 41, 64, 64, 8421.47, 142.463
