numSamples, numHistograms, histSize, k, branching, meanTime, stddevTime
5000, 56, 41, 4, 4, 4516.03, 82.1429
5000, 56, 41, 8, 8, 5892.1, 70.555
5000, 56, 41, 16, 16, 8731.81, 106.975
5000, 56, 41, 32, 32, 12857, 203.091
5000, 56, 41, 64, 64, 20927.6, 359.352
